SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A1D9Z7,0,0.9887397236312752,0.8895076572585748,0.815454053078173,0.836074462317007,0.9777302112386759,0.801002963300661,0.6884106565872097,0.7183229813664597,0.9874527060480658,0.740828636408583,0.7680041727208375,0.8039509656936238,0.975216379468138,0.588346159886917,0.6233821216886416,0.6721722459814187
A2C0I1,0,0.9935306735306735,0.9507453458817064,0.8710917030567685,0.8942422689219204,0.9871445134010776,0.9061149666099254,0.7716230852545257,0.8087144622991347,0.9937739372731634,0.8699426983851363,0.8351198596764763,0.8201404018397482,0.9876249225547504,0.7698217578365089,0.7169148402208466,0.6951169470660649
A2L1N6,0,0.9960526247717196,0.9539473684210527,0.8681318681318682,0.930800784733369,0.9921362905553036,0.9119496855345912,0.7669902912621359,0.870558798999166,0.9973274744633679,0.9486362731435397,0.8705837899112034,0.9054101221640488,0.9946691956375253,0.9022912327210756,0.7708263633322181,0.8271683673469388
A4B5U4,0,0.9916178713901542,0.9564188797402297,0.835348463546897,0.8138020833333334,0.9833750948732078,0.9164777525892341,0.7172518452093537,0.686059275521405,0.9915026718402976,0.9509724173630112,0.8109510086455332,0.7454513949055623,0.9831485360993306,0.9065275623854504,0.6820164808531265,0.5941988950276244
A4J4S4,0,0.9878293608850919,0.89137722944884,0.7728826433725788,0.8810462670872765,0.9759514084985695,0.804040159670981,0.6298359640978025,0.7873840009397393,0.9953841159283416,0.8490461196517873,0.8169874732661168,0.840625,0.9908106488363485,0.7376890891535243,0.690599173553719,0.7250673854447439
A6B5G9,0,0.990301319557681,0.8023394346366295,0.7612506406970784,0.8942462230793957,0.9807889608450903,0.66992222825104,0.6145316120489904,0.8087209302325581,0.9938123359230642,0.7920016491445063,0.8124934493239703,0.7696108709079679,0.9877007753168744,0.6556313993174061,0.6842012356575463,0.6255020080321285
A6D5F9,0,0.994539824874871,0.9617776582512523,0.867001321003963,0.9360341151385928,0.9891389529685758,0.9263696412381816,0.7652271243354165,0.8797595190380761,0.9950602562407768,0.9504467272798836,0.8549097313958609,0.911599386816556,0.9901690747332872,0.9055726393159829,0.7465871947702365,0.8375586854460094
A7O4T6,0,0.9912640511006043,0.9337737673219465,0.8272164186003513,0.8914346895074946,0.9826794139557984,0.875774520175306,0.7053444742235535,0.8041336681475758,0.9860237691001698,0.7685221739702592,0.6807678200268982,0.5952968968109095,0.9724328234254025,0.6240649711476811,0.5160333642261353,0.4237884115578658
B0H7V0,0,0.9914361528892306,0.9687557945484888,0.8747399609153376,0.8502616299906817,0.983017739263008,0.9394048368245976,0.7773669467787114,0.7395261845386534,0.9962717290687505,0.9386422976501305,0.8589937973811165,0.9181268882175226,0.9925711548847969,0.8843788437884379,0.7528388499637594,0.8486456297123709
B2C2Z7,0,0.9948464572816168,0.9021191775073437,0.7915166692753169,0.9448005900039712,0.9897457602259536,0.8216913521261348,0.6549669731900013,0.8953763440860215,0.9951644726202413,0.9046947410840218,0.8128983163702083,0.8242344992917076,0.9903754848470218,0.8259749816041206,0.684775641025641,0.7010194624652456
B3F0V9,0,0.9911746112024277,0.925598743619945,0.7885756676557863,0.8715965346534653,0.9825036346317741,0.8615019185090445,0.6509491733006736,0.7724156841239375,0.9922821694306405,0.9231342727204951,0.739906103286385,0.7589396904465397,0.98468255629654,0.8572417612849627,0.587183308494784,0.6115252293577982
B3O1S0,0,0.9913152675979285,0.9516385378036782,0.8658449628195987,0.8748089658685685,0.9827800855448864,0.9077389546635865,0.7634273396802587,0.777475947934352,0.9933210610780704,0.8083491461100569,0.8005098789037604,0.909323116219668,0.9867307466885477,0.678343949044586,0.667375132837407,0.8337236533957846
B3P3R1,0,0.9902062039246412,0.9605215501629845,0.8772406972431698,0.8876041489542594,0.9806023841433308,0.9240418118466899,0.7813256991852014,0.7979211250382147,0.9946893951811179,0.8018306636155607,0.8635287152161042,0.83976709079146,0.9894348974467669,0.6692131398013751,0.7598332899192498,0.7237918215613383
B4O3V3,0,0.9928837682141647,0.9452054794520548,0.8733668910129517,0.9094973580815607,0.9858681022880216,0.8961038961038961,0.7752008032128515,0.8340166480308113,0.9946548254585974,0.8290115032170013,0.858023572076156,0.8367841820555867,0.9893664888900653,0.707958707958708,0.7513496348046999,0.7193713919178961
B8H5H6,0,0.9943495243623889,0.9533153538547382,0.8616942595437219,0.9300970873786408,0.9887625456866044,0.9107952021323856,0.7569972011195522,0.8693284936479129,0.9941240776168352,0.9340605466356171,0.8477563093964378,0.8857875833760903,0.9883168047819589,0.8762791767276072,0.7357439370766878,0.794989869220851
B8J7R4,0,0.994990399220474,0.9643168985389138,0.8825285849537543,0.9155203349282297,0.9900307404513542,0.9310926258992805,0.789754953076121,0.8442023990073073,0.9963522209668951,0.9364503816793893,0.8739673053260678,0.8897689768976897,0.9927309577935417,0.8804952449309169,0.7761473618482673,0.8014268727705113
B9E0Q1,0,0.9947186229756655,0.9531437725270324,0.8533309455587392,0.8866604870649701,0.9894927387594356,0.9104820198928845,0.7441824144932063,0.7963972146533455,0.9956105684388438,0.9119673386067875,0.8161635832521908,0.8016588532275514,0.9912595026924296,0.8381801125703565,0.6894226024017108,0.668973818838399
B9H8N8,0,0.9948918644002028,0.9674515235457064,0.8480056643851782,0.8922778988138466,0.9898356496801235,0.9369550637156271,0.736119647613194,0.805506993006993,0.9947743239598715,0.851596042561135,0.7529056603773585,0.8796200089060413,0.989602979381279,0.7415474642392718,0.6037279109174534,0.7851086380498146
