SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A1D9Z7,0,0.9778304419269294,0.8436375899280576,0.7889808867909928,0.5788075560802833,0.9566225429079237,0.7295615825799553,0.6515015974440894,0.4072689511941848,0.9843285875243265,0.717777577342834,0.7598973452816694,0.7050429081091505,0.9691407825736184,0.5597917839054586,0.6127697109512824,0.5444527177959791
A2C0I1,0,0.9941132808039282,0.9490655435640958,0.8326740870205133,0.932479696484676,0.9882954629309023,0.9030682529743269,0.713317572892041,0.8735006663705019,0.9966132321991809,0.8980952380952381,0.8592851273623665,0.9317879030109246,0.9932493273590959,0.8150388936905791,0.7532865117954259,0.8722873534547269
A2L1N6,0,0.989994383541697,0.8905742145178764,0.7541610257227045,0.8926233858128427,0.9801870082794415,0.802734375,0.6053439018153924,0.8060702875399361,0.9941914171536438,0.8899393506956832,0.793249740737249,0.894455000863707,0.9884499238813047,0.8017033585087578,0.65734375,0.8090625
A4B5U4,0,0.9854461681199531,0.9361198917517568,0.7632297927787819,0.7735988981883674,0.9713098873165212,0.8799110769099227,0.6171152800435019,0.6307878369039391,0.9879843502734579,0.957657090257255,0.7892730266008144,0.6596809508914607,0.9762540238784075,0.9187543574250523,0.6519000930365705,0.49218203033838975
A4J4S4,0,0.9860675733652338,0.9042600753656511,0.7574608729464373,0.8746129011003492,0.9725180371614943,0.825250641175099,0.6096072602096698,0.7771662763466042,0.9931085026655792,0.8557371845738772,0.8203528399311532,0.8095311774717623,0.9863113406903029,0.7478502080443828,0.6954222141163596,0.6800103977125033
A6B5G9,0,0.9862933832022441,0.7573805173574382,0.7155249775650613,0.8889616055846422,0.9729574285683281,0.6095031728834546,0.5570563577084303,0.8001178087571176,0.99352562528689,0.7755317278959395,0.7856836690955851,0.8454258675078864,0.9871345463416187,0.6333620442147574,0.6470172961524885,0.73224043715847
A6D5F9,0,0.9912034708074742,0.955353104606836,0.8385897786280404,0.9113027046179284,0.9825603500052347,0.9145225136071252,0.7220444277108434,0.837057930136689,0.9936921385406283,0.9586915176873336,0.8430272498282574,0.8990292873143616,0.9874633564916727,0.9206604324956166,0.7286491835724889,0.8165787490580256
A7O4T6,0,0.9836451253608529,0.8540276881141955,0.7167551907291164,0.7739161168708766,0.9678166060944926,0.7452428642964447,0.5585490668272125,0.6312097626597483,0.9854421347918328,0.7924830984301593,0.6012046505112761,0.4990859232175503,0.9713020504647506,0.6562915164167774,0.42980172241137593,0.3325213154689403
B0H7V0,0,0.9901142472400047,0.9582887700534759,0.8237986270022883,0.8467759249982109,0.9804220373780346,0.919917864476386,0.7003891050583657,0.7342683380911009,0.9954793085519188,0.9416814279874642,0.8279965996032871,0.9223717285228449,0.990999306462141,0.8897901377623278,0.7064796905222437,0.855927552140505
B2C2Z7,0,0.9941601070611914,0.9370691792710142,0.7899584318200342,0.9253989285097067,0.9883880268026635,0.8815899972007092,0.6528357806816651,0.8611557842821915,0.9960730652761809,0.9296179258833669,0.8130971337579618,0.877928988028241,0.9921768515456767,0.868491680085883,0.6850578567834983,0.7824183840962976
B3F0V9,0,0.9901319745545463,0.9514644351464435,0.7791916167664671,0.8407166123778501,0.9804568018853733,0.9074221867517956,0.6382587369711833,0.7252037089069964,0.9933305971680689,0.9427212719142594,0.7365827530798071,0.8611307420494699,0.9867495668127612,0.8916487647690655,0.5830083093098185,0.7561278312131554
B3O1S0,0,0.9895672622306276,0.9596892406918792,0.8294589178356714,0.8470266040688575,0.9793499609040703,0.9225024658306327,0.7086115391200137,0.7346454021038344,0.9957375466159556,0.9104589917231001,0.8434473458379306,0.8992170995402013,0.9915112760221568,0.835635359116022,0.7292770828916685,0.8168886881914653
B3P3R1,0,0.9865355414254532,0.942520854759456,0.8220140515222483,0.8505052249762501,0.9734288490126535,0.8912902528636265,0.6978131212723658,0.7398948159278738,0.9937417113295849,0.896551724137931,0.8617683686176837,0.8728414442700158,0.9875612678357477,0.8125,0.7571115973741794,0.7743732590529248
B4O3V3,0,0.9903016894177792,0.9148261058918683,0.8029341561390231,0.9135933258293054,0.9807896864230098,0.8430225891526201,0.6707518723859547,0.840931253047294,0.9922057599133305,0.8351851851851851,0.8471381312027964,0.794175392670157,0.9845320805048474,0.7170111287758346,0.7348132106118029,0.6586160108548168
B8H5H6,0,0.9900259542208601,0.9177792179736444,0.8024216363019124,0.9314756396775324,0.980248906749984,0.8480517406579368,0.6700368515543796,0.871740200098409,0.9901596338788111,0.9083366036889612,0.7892572283150548,0.8963276558038791,0.9805110461983495,0.8320665571076418,0.6518785383427689,0.8121320249776984
B8J7R4,0,0.9927346167215856,0.9610892787955941,0.8412042502951594,0.8948771098608232,0.9855740435459674,0.9250932338838572,0.7259296994396333,0.8097534833869239,0.9943491300416786,0.9535426008968609,0.8754565376186998,0.8253777884384744,0.9887617658829141,0.9112101474117243,0.7784995128288406,0.702675107208495
B9E0Q1,0,0.9923875110751769,0.9560573891784083,0.8285839544059623,0.8319758166092871,0.9848900465039967,0.9158141254776285,0.7073353293413174,0.712293314162473,0.9934992912387157,0.9099762470308789,0.7864125604818801,0.698329266003379,0.987082555025153,0.8348224013946394,0.6480065093572009,0.536486876261898
B9H8N8,0,0.9925202165713252,0.9189275200891082,0.8082771235852292,0.9173312277931307,0.98515149673134,0.8500147188695908,0.6782425172678435,0.8472870478413069,0.9930942076561307,0.8452323909918543,0.7497304789773602,0.8370563245169248,0.9862831410914936,0.7319502074688796,0.5996550874599655,0.7197737449917512
C0K1P0,0,0.9929388302714391,0.9431930124121626,0.8000666167041386,0.8971753935469465,0.9859766815744387,0.8924931643052448,0.6667591950034698,0.8135250050617534,0.9957553018121179,0.9206984762540318,0.8266455821308559,0.8505844845908608,0.9915464862387794,0.8530502885408079,0.7045148247978437,0.7400147928994083
C1K8P5,0,0.9923943167069998,0.9457447521963651,0.825986870150908,0.8846659845051893,0.9849034529695313,0.8970737913486005,0.7035584604212055,0.7931847968545216,0.99630545517169,0.9100323624595469,0.8602346508713976,0.8687386843693422,0.9926381091790393,0.834916864608076,0.7547471517089747,0.767938116831155
