SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
H1I3W0,0,0.9882238000288798,0.8847641144624904,0.7991391678622669,0.8386460729543214,0.9767217296246812,0.7933425797503467,0.6654719235364397,0.7221279003961517,0.9864398854404115,0.6704438149197356,0.7595542867667373,0.46502835538752363,0.9732426042327432,0.5042613636363636,0.6123236822568671,0.30295566502463056
H1N8S6,0,0.9959405418654704,0.9553062678062678,0.8489269182213495,0.9495476687543494,0.9919139088793173,0.914436679734106,0.7375091396539117,0.9039417025505134,0.9973480081165078,0.948728636932055,0.8622081797437248,0.9068344694983395,0.994710045150341,0.9024583663758922,0.757790805307004,0.8295490885833067
H5N0P0,0,0.9824525052124478,0.879825476619558,0.813190357171652,0.887795166731184,0.9655102196655382,0.7854360711261643,0.6851902173913044,0.7982299124900557,0.9903172158915923,0.9386459802538787,0.8414716853170566,0.7867376176831764,0.9808201461670795,0.8843853820598007,0.7263281135665154,0.6484480431848852
I7T3U1,0,0.9947511010461675,0.9565635078569958,0.8331203213438013,0.859046642747309,0.9895570162587692,0.9167433907668026,0.7139727742137381,0.7529200359389039,0.9961028629175313,0.9288299155609168,0.7990292384144227,0.7957193816884661,0.9922359832725598,0.8671171171171171,0.6653194765204004,0.6607424960505529
J1T9Y1,0,0.9941855962273785,0.9523398749191287,0.8399909042674145,0.923005132991134,0.9884384161713875,0.9090160559901194,0.7241244119184527,0.8570190641247833,0.9932743006753642,0.9154033567948023,0.8032636749646158,0.9071127749181095,0.9866384670041745,0.8440034943217272,0.6712119103937665,0.8300149860843502
J8R5W2,0,0.9962850039331875,0.9687461088282904,0.887689713322091,0.9591187558906692,0.9925975080946878,0.9393866215889881,0.7980594299575501,0.9214487832484437,0.9968462707288012,0.9347627140802719,0.8737943771803817,0.9308430085815245,0.9937123709374234,0.8775159548355425,0.7758746355685131,0.8706326723323891
K4T7Y0,0,0.9924902655213571,0.9473247123027643,0.8041871921182266,0.9288454011741683,0.9850924825405704,0.8999211089823058,0.6725025746652935,0.8671441099093832,0.9911961637246315,0.9025213420686917,0.7403784818201148,0.7981345769487008,0.9825459896983075,0.8223589001447178,0.587778528021607,0.664079822616408
K5P0Y1,0,0.9930096130651461,0.966441322916245,0.8582717746091737,0.921064367474357,0.9861162787141757,0.9350618831270563,0.7517303641287992,0.8536786993662165,0.9919866876025762,0.9579674071291034,0.8422758147940425,0.9201632773140146,0.9841007806169441,0.9193257616729764,0.7275271826892022,0.8521318621441221
K6N4N7,0,0.995077537593985,0.9585437263970806,0.8031391830559758,0.9418598397246275,0.9902032990799519,0.9203878748370273,0.6710380786854163,0.8901087729998983,0.9964045794304097,0.951186814919959,0.8596424496006086,0.9152065960835754,0.9928349203356274,0.9069172932330827,0.7538358905937291,0.8436690274658836
L4Q2U3,0,0.9945457236879561,0.9430051813471503,0.858190927798157,0.9548808357819132,0.9891506228765572,0.8921568627450981,0.7516063312960352,0.9136573784830688,0.9948426116689634,0.9222797927461139,0.8418589811762204,0.8235451147891084,0.989738147695258,0.8557692307692307,0.7269054178145087,0.7000226911731336
M1R4S1,0,0.987893970777585,0.9239644147901028,0.8121150641257879,0.8536139735438135,0.9760775474646348,0.8586745898462731,0.6836647553983165,0.7446130307280378,0.9864027135124066,0.873945945945946,0.8229092463313863,0.54554201411161,0.973170238971906,0.7761136712749616,0.6991043330912612,0.37508269018743107
M2P1R1,0,0.9922355236075486,0.9179501540184822,0.8650814388990506,0.9345307068366164,0.984590692420026,0.848343685300207,0.7622409823484267,0.8771071234366503,0.9956712192571024,0.862047569803516,0.8777111213659436,0.8861047835990888,0.991379753670515,0.757542711741185,0.7820723684210527,0.7955010224948875
N5S7Y1,0,0.9909717109806138,0.8918903116412326,0.8244216913158893,0.9483157964396797,0.9821049833436081,0.8048754748839173,0.7012903225806452,0.9017115529826327,0.9946652985115797,0.9278093883357041,0.8198124745209947,0.9185369908561929,0.9893872130733731,0.8653399668325041,0.6946459412780657,0.8493466564181399
N8N9U0,0,0.993586246553529,0.9471421484870198,0.8154366783808408,0.9119912592187926,0.9872542412610976,0.8995916657941577,0.6883858916602571,0.8382205262100824,0.9923841028217207,0.8928683140444167,0.8289563827357844,0.8752658344891354,0.9848833326278261,0.806469840372934,0.7078783151326054,0.7781979611969747
O0S9V7,0,0.9931277715826872,0.9274730068709783,0.8401423707830393,0.9465280107346528,0.9863493535259877,0.8647549318690259,0.7243495663775851,0.8984842695198064,0.9939320321646266,0.907900480139677,0.8556439052381343,0.8556739811912226,0.9879372606436739,0.8313349320543565,0.7477077363896848,0.7477536708305939
P0S5Y0,0,0.9911494267532169,0.9223928380862039,0.8058157050232497,0.9010914051841746,0.9824541443867167,0.8559639084507042,0.6747833717231545,0.8199875853507138,0.9922481089808641,0.8670504001123123,0.8375007993860715,0.8058085808580858,0.9846154771065795,0.7653035935563817,0.72043129057102,0.6747733804996684
P3P9S5,0,0.9925078729263569,0.936808735470236,0.8645622764733323,0.8910697770013359,0.9851271749479478,0.8811290750066261,0.7614352232265132,0.8035399870262255,0.9910385564591172,0.8942845450825263,0.8087121212121212,0.7560743623000432,0.982236301301201,0.8087836170737726,0.6788553259141494,0.6078131516752399
Q3R9W7,0,0.9938998051393302,0.9324362848509037,0.8282185905494343,0.9227827353851757,0.9878735837805606,0.8734244819483017,0.7068029786696958,0.8566356720202875,0.9964476512977606,0.9314027521051551,0.8242170461484777,0.8753407682775712,0.9929204516200213,0.8716125312319816,0.7009942127912153,0.7783164389598942
R4Y1Z9,0,0.9916704982697288,0.90430156361513,0.806385362210605,0.94076403567562,0.9834786114737731,0.8253197536712459,0.6755826685437197,0.8881534118563224,0.9940521650582055,0.8815583676951514,0.8372464781696474,0.8555093555093555,0.988174665255602,0.7882023900330537,0.7200549922667125,0.7475022706630337
