External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
G7I5V7,A,1,0.9853911995887756,0.9191861152648926,0.8601473569869995,0.9123461246490479,0.971203088760376,0.8504573702812195,0.7546127438545227,0.8388202786445618,4.0,6.4031242374328485,6.4031242374328485,13.0
G7N8R7,B,2,0.9880571961402893,0.9077149033546448,0.8199018239974976,0.906055212020874,0.9763963222503662,0.8310238122940063,0.6947742700576782,0.8282458186149597,3.0,34.95711658589707,9.486832980505138,7.0710678118654755
G7Q2W0,B,2,0.9812706112861633,0.8518759608268738,0.8138083219528198,0.9233078956604004,0.9632298946380615,0.741972029209137,0.6860681772232056,0.8575412631034851,6.4031242374328485,10.04987562112089,5.830951894845301,10.816653826391969
G7S6V0,F,6,0.9925017952919006,0.9718471765518188,0.8785561919212341,0.9411852359771729,0.9851151704788208,0.945236086845398,0.7834152579307556,0.8889045119285583,3.0,3.605551275463989,3.0,5.744562646538029
G8K0M3,D,5,0.9806128144264221,0.9280853271484375,0.7796058654785156,0.8371608257293701,0.9619630575180054,0.8658201694488525,0.6388148069381714,0.7199282646179199,4.0,4.47213595499958,7.14142842854285,41.048751503547585
G8L0Z0,D,5,0.9845532774925232,0.9319232106208801,0.808767557144165,0.8605859279632568,0.9695765376091003,0.8725245594978333,0.6789335012435913,0.7552881240844727,4.0,5.656854249492381,15.264337522473747,7.681145747868608
G8N2U5,B,3,0.9797390699386597,0.9102627038955688,0.751376211643219,0.8907787203788757,0.9602828025817871,0.8353047370910645,0.6017634868621826,0.8030667901039124,10.0,8.54400374531753,5.916079783099616,11.224972160321824
G8R0Z9,C,4,0.9836650490760803,0.9409025311470032,0.7873309850692749,0.8548486232757568,0.9678552150726318,0.8884003758430481,0.6492546796798706,0.7464939951896667,4.0,5.830951894845301,4.47213595499958,11.224972160321824
G9L0O9,B,2,0.9817583560943604,0.9525559544563293,0.8762881755828857,0.8461523056030273,0.9641702771186829,0.9094099402427673,0.7798157334327698,0.733331024646759,3.0,5.0990195135927845,3.605551275463989,8.0
G9N5V9,F,6,0.99420166015625,0.9635629057884216,0.8636325597763062,0.883547306060791,0.988470196723938,0.9296878576278687,0.7599940896034241,0.7913880348205566,2.23606797749979,3.0,3.605551275463989,13.638181696985855
H0K3Q4,B,3,0.9868580102920532,0.909014105796814,0.820289134979248,0.9117858409881592,0.9740569591522217,0.8332042694091797,0.6953306794166565,0.8378735184669495,4.0,7.0,4.242640687119285,13.638181696985855
H1I3W0,A,1,0.9700676202774048,0.7608683109283447,0.7314928770065308,0.7606503367424011,0.9418750405311584,0.6140334606170654,0.5766565203666687,0.6137495636940002,7.615773105863909,15.165750888103101,10.816653826391969,11.874342087037917
H1J5W8,B,2,0.9863607287406921,0.9520398378372192,0.8528540134429932,0.8625375032424927,0.9730885624885559,0.9084694385528564,0.7434573173522949,0.758299708366394,7.211102550927978,5.0990195135927845,4.242640687119285,10.198039027185569
H1M5Y6,B,2,0.9869722723960876,0.930670976638794,0.865986168384552,0.896662175655365,0.9742795825004578,0.8703317046165466,0.7636469006538391,0.8126814365386963,4.123105625617661,6.6332495807108,6.324555320336759,12.12435565298214
H1N7P7,C,4,,,,,,,,,,,,
H1N8S6,A,1,0.9891877770423889,0.9616641998291016,0.8544378876686096,0.8884521126747131,0.9786068201065063,0.926159143447876,0.7458677887916565,0.7992926836013794,3.1622776601683795,2.23606797749979,9.899494936611665,7.211102550927978
H1W2Y1,B,2,0.9821918606758118,0.9019888043403625,0.84243243932724,0.8974556922912598,0.9650068879127502,0.8214750289916992,0.727760910987854,0.81398606300354,6.324555320336759,5.0990195135927845,5.916079783099616,13.341664064126334
H2M9S1,C,4,0.9779670238494873,0.8454762697219849,0.6027440428733826,0.8623291850090027,0.95688396692276,0.7323160171508789,0.43137696385383606,0.7579777836799622,4.0,59.472682804797024,29.832867780352597,14.0
H3R6S9,C,4,0.9716014266014099,0.902184009552002,0.7757846713066101,0.8156416416168213,0.9447712302207947,0.8217989206314087,0.6336994767189026,0.6886781454086304,4.123105625617661,5.385164807134504,7.681145747868608,8.06225774829855
H3U1Y1,B,3,0.9847073554992676,0.9139982461929321,0.7733139991760254,0.9015465378761292,0.9698754549026489,0.8416176438331604,0.6304090619087219,0.8207417130470276,5.0,30.675723300355934,6.708203932499369,9.219544457292887
H4I2T8,B,3,0.9783749580383301,0.918536365032196,0.8171501159667969,0.8374115228652954,0.9576653838157654,0.8493456244468689,0.6908316612243652,0.7202991843223572,4.0,5.0,31.368774282716245,9.055385138137417
H5N0P0,A,1,0.9760988354682922,0.9020978808403015,0.8201536536216736,0.8863345384597778,0.9533134698867798,0.8216560482978821,0.6951360106468201,0.7958714962005615,5.0990195135927845,3.0,4.47213595499958,11.575836902790225
H6I0I6,B,2,0.988186240196228,0.9077708721160889,0.8442602753639221,0.9327079653739929,0.9766482710838318,0.831117570400238,0.7304933667182922,0.8739013671875,4.242640687119285,4.47213595499958,7.0710678118654755,9.0
H6P7T1,D,5,0.980003833770752,0.927071750164032,0.77621990442276,0.8921850323677063,0.9607916474342346,0.8640574812889099,0.6342805027961731,0.8053556084632874,4.0,4.0,33.91164991562634,9.0
H7I4J3,B,3,0.9844070672988892,0.9151254296302795,0.821879506111145,0.8831634521484375,0.9692929983139038,0.8435311317443848,0.6976191997528076,0.7907723188400269,5.0,4.47213595499958,7.14142842854285,24.758836806279895
H7K5U5,B,3,0.979410707950592,0.8911575078964233,0.7433949708938599,0.9096957445144653,0.9596521258354187,0.8036827445030212,0.5915900468826294,0.8343503475189209,5.0,7.681145747868608,8.0,10.0
H7L8R8,C,4,0.986271858215332,0.8645920753479004,0.7918105721473694,0.8322668075561523,0.972915530204773,0.7614814639091492,0.6553695797920227,0.7127200365066528,10.0,23.08679276123039,10.04987562112089,19.544820285692065
H7N4V9,B,2,0.9848486185073853,0.9353204965591431,0.8361771702766418,0.8748537302017212,0.9701495170593262,0.8784995675086975,0.7184746861457825,0.7775467038154602,3.0,3.7416573867739413,9.9498743710662,10.0
H7P5Z4,C,4,0.9816291332244873,0.9099687337875366,0.8323450088500977,0.8604193329811096,0.963921070098877,0.8348097801208496,0.7128347158432007,0.7550315856933594,4.0,35.482389998420345,5.385164807134504,8.06225774829855
H8K2K7,B,3,0.9829137325286865,0.91827392578125,0.7465559244155884,0.901098906993866,0.9664015173912048,0.848896861076355,0.5956037044525146,0.8199999928474426,6.082762530298219,9.899494936611665,13.038404810405298,10.0
H9J6L5,C,4,,,,,,,,,,,,
I0I2J8,B,2,0.9471014142036438,0.8390300273895264,0.5829992294311523,0.4206055700778961,0.8995181322097778,0.7226974368095398,0.41143181920051575,0.26630809903144836,9.0,11.045361017187261,16.583123951777,50.75431016179808
I0J5U3,B,2,0.9804719686508179,0.7998666167259216,0.8041934370994568,0.8920451402664185,0.9616919755935669,0.6664814949035645,0.6725113391876221,0.8051276803016663,11.704699910719626,21.354156504062622,36.02776706930364,9.486832980505138
I2J6Z6,F,6,0.9931699633598328,0.9595158100128174,0.9008616805076599,0.948131263256073,0.9864325523376465,0.922182023525238,0.819607138633728,0.9013779163360596,4.0,4.0,3.1622776601683795,4.0
I2K2Y8,B,2,0.9853312969207764,0.9284108877182007,0.8497459292411804,0.9136660099029541,0.9710866808891296,0.8663870096206665,0.7387462854385376,0.8410544395446777,9.0,7.0,4.242640687119285,5.385164807134504
I4J8P4,C,4,,,,,,,,,,,,
I4L4V7,D,5,0.9906383156776428,0.92988520860672,0.8163836002349854,0.9167578220367432,0.9814503192901611,0.8689583539962769,0.6897366642951965,0.846309244632721,3.1622776601683795,4.58257569495584,4.242640687119285,6.4031242374328485
I4R8V6,C,4,0.9784281253814697,0.914587676525116,0.6842460632324219,0.8343167304992676,0.9577673077583313,0.8426177501678467,0.5200410485267639,0.7157319188117981,3.0,6.082762530298219,9.219544457292887,7.0710678118654755
I5L3S2,F,6,0.9941002130508423,0.9447075724601746,0.9052252769470215,0.9523970484733582,0.9882696866989136,0.8952092528343201,0.8268598318099976,0.9091202616691589,3.0,3.1622776601683795,4.0,7.0
I6N3P3,B,2,0.9836776852607727,0.8767021894454956,0.8396338820457458,0.8933302760124207,0.9678796529769897,0.780471682548523,0.7235939502716064,0.8072239756584167,2.0,6.082762530298219,5.0,6.708203932499369
I6P4R0,C,4,0.9815734624862671,0.9030829071998596,0.7781058549880981,0.9043000936508179,0.9638137221336365,0.8232918977737427,0.6368029713630676,0.8253172636032104,4.123105625617661,43.42810150121693,10.63014581273465,15.652475842498529
I6T4W8,B,2,0.9712273478507996,0.8503446578979492,0.7912929058074951,0.7892231345176697,0.9440640807151794,0.7396517992019653,0.6546605825424194,0.6518319845199585,3.0,10.816653826391969,9.9498743710662,11.445523142259598
