SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A1D9Z7,0,0.9886879305278966,0.7429875184538988,0.7314899123017204,0.7261405290818355,0.9776289242191913,0.5910740978005552,0.576652814506989,0.57003189571488,0.9852282770720382,0.7013265704252829,0.6365867093995693,0.6789813486370158,0.9708866090881202,0.5400330479194833,0.46690663336516564,0.5139831658973663
A2C0I1,0,0.9960518991136043,0.9625040756439518,0.8659503966261672,0.9513814035286776,0.9921348506304062,0.9277184160905091,0.7635912874092439,0.9072711534299935,0.9940430303455042,0.8070921985815603,0.7758540009358914,0.9103808812546677,0.9881566113975199,0.6765755053507729,0.6337920489296636,0.8355037697052776
A2L1N6,0,0.9947620662781154,0.9519650655021834,0.8106281100366163,0.8969745865268254,0.9895787185378268,0.9083333333333333,0.6815598358067572,0.8131948507899356,0.9963987755836985,0.9430648663959966,0.8119006102877071,0.9072878954824493,0.9928233957299205,0.8922637127032339,0.6833608512199596,0.8303082685105158
A4B5U4,0,0.9872974799247801,0.9567133995319139,0.7875476852069891,0.7900136798905609,0.9749136200939317,0.9170187742300824,0.6495494095711623,0.6529112492933861,0.989501359693779,0.9646216280735259,0.7881129555428353,0.750346216794662,0.9792208719785321,0.931660979433736,0.6503188223254349,0.6004432802740278
A4J4S4,0,0.9907667276794794,0.9683164216193829,0.7628841883837794,0.8966795887409404,0.9817024020635177,0.9385788839823365,0.6166635178537692,0.8127100519401161,0.9946704811903674,0.9009606986899563,0.7954883490332176,0.8155263157894737,0.9893974687703528,0.8197711379529561,0.6604239555464088,0.6885136636303044
A6B5G9,0,0.9906349380414519,0.8190649666059502,0.7483104171521789,0.9189351481184947,0.9814436573812525,0.693573264781491,0.5978402532116924,0.8500277726346973,0.9960208467255659,0.8875739644970414,0.8035583719229832,0.8516588977241568,0.9920732352629907,0.7978723404255319,0.671623548584233,0.7416427889207259
A6D5F9,0,0.994349968919279,0.9703689420233963,0.8559586737145604,0.9368703828072532,0.988763424837467,0.9424433485236282,0.7481885960306626,0.881238155401137,0.9949152267906013,0.9684613651723362,0.8537421324858229,0.9270238560813453,0.9898819018157797,0.9388512775715222,0.744808089594433,0.86397434028284
A7O4T6,0,0.9855091491869767,0.8606280003147871,0.765126453953687,0.8567303527599981,0.9714322691004851,0.7553529493023898,0.6195990321465606,0.7493685805691194,0.9866980190575143,0.8282696570608945,0.6065479609419874,0.8027708592777086,0.9737452779276848,0.7068773647896728,0.43528441879637264,0.6705239890781433
B0H7V0,0,0.9921280861025618,0.9649247121346324,0.8635284257577874,0.8493396943925879,0.9843791382835592,0.93222659592675,0.7598328416912488,0.7381324360052878,0.9959187433311755,0.9579797705518973,0.8569223645624324,0.8898984500267236,0.9918706645668007,0.9193485342019544,0.7496624358628139,0.8016369764082811
B2C2Z7,0,0.9928686460098477,0.9150079312285729,0.7654052091841365,0.9481194690265486,0.9858382842279736,0.8433314468968119,0.6199647162599236,0.9013566095278157,0.9961540485723424,0.9433747510196339,0.7760114022585243,0.904887714663144,0.992337566491775,0.892818671454219,0.6340021497671086,0.8262967430639324
