SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A4B5U4,0,0.9925818869808569,0.9668312387791741,0.8655071465472706,0.8832740897300413,0.9852730203611058,0.9357921716842609,0.7629022465088039,0.790949759119064,0.9941475478819389,0.970602294455067,0.8582711715664765,0.8623391985805116,0.9883631995811368,0.9428836777339216,0.7517294388931591,0.7579932414868729
A4U9V5,0,0.9962149843748237,0.9744320205113596,0.8726861373920197,0.9568311513930849,0.9924585133942871,0.9501388888888889,0.7741288086115672,0.9172351654009525,0.9964525178998906,0.9623206684534132,0.8963693195479683,0.893415238711068,0.9929301160864145,0.9273776967487086,0.8122004357298475,0.8073626801714063
A6B5G9,0,0.9909046315402934,0.8208645054031588,0.7809038546743465,0.9192996995752616,0.9819732232572034,0.6961579132886853,0.6405596947119753,0.8506518404907976,0.99713979358622,0.9185905224787363,0.8609855072463768,0.9090909090909091,0.9942959020699242,0.849438202247191,0.7559039087947883,0.8333333333333334
A7M7P8,0,0.992011372046851,0.9355092616886184,0.8592200925313945,0.9235556599342414,0.9841493688884745,0.8788326924972888,0.7531865585168018,0.8579688011345042,0.9943885607505232,0.8974490669405923,0.8742881636152103,0.8421893727526968,0.9888397465850929,0.8139751552795031,0.7766536118363795,0.7273982056590752
A7O4T6,0,0.9939111194964239,0.9477893118031526,0.8462269530507508,0.9321121231946052,0.9878959391728324,0.9007600116924875,0.7334431630971994,0.8728557964184731,0.9928803939112821,0.90363462458154,0.7591063623118018,0.8699266503667482,0.9858614487382134,0.8242093784078517,0.6117416829745597,0.7697966248377326
B0I2Z0,0,0.9937133671051105,0.9512142703632065,0.7960005194130633,0.8994425234634111,0.9875052839034459,0.9069672131147541,0.661130284728214,0.8172608361118235,0.996366662931959,0.9064312736443884,0.8413907284768212,0.8793867529045395,0.9927596325593263,0.8288745387453874,0.7262074878536725,0.784737067122702
B2C2Z7,0,0.9965359163547441,0.9598323096421956,0.8547918683446273,0.9525689532269562,0.9930957496103459,0.9227668947417752,0.746407438715131,0.9094335671657418,0.996627650029065,0.9485919485919486,0.8460831375753243,0.9036688247989013,0.9932779690988441,0.9022110372101384,0.7332271198442202,0.8242662848962061
B3F0V9,0,0.9954923948040413,0.9641960383148889,0.8394938726711169,0.9338213762811127,0.9910252442636721,0.9308673011312624,0.723385989010989,0.8758582806921176,0.993810770889781,0.9474877754942952,0.7858828818702933,0.8183670271117379,0.9876976836341367,0.9002154591974145,0.6472875393445658,0.6925729442970823
B3O1S0,0,0.9958809896884001,0.9633308984660336,0.8740391513784975,0.961306765523633,0.9917957726737558,0.9292559188275085,0.776260695430548,0.9254963194289538,0.9970677616852217,0.9347891115764284,0.8710594634689084,0.9439675727229375,0.994152669138036,0.8775624824487503,0.7715724923346474,0.8938812372996162
B3P3R1,0,0.9927022991937892,0.967381174277726,0.8964903357070193,0.9295043273013375,0.9855103395940049,0.9368231046931408,0.8123991703157409,0.8682933999706012,0.99419217425673,0.904625460499386,0.8959803620742559,0.8705968242379997,0.9884514206499078,0.8258594917787743,0.811561978877154,0.770846800258565
