SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A1D9Z7,0,0.9804550325389563,0.8036711379243952,0.7571693085851059,0.787132332264777,0.9616594302658054,0.6717811158798284,0.6092296511627907,0.6489845126588148,0.9796246789327462,0.6338852988691438,0.6521717887330826,0.7853336175655511,0.9600630853244425,0.4640059127864006,0.4838686290147176,0.6465426465426466
A2C0I1,0,0.9948063739696262,0.9437798215891017,0.8414011617672945,0.9445092096059687,0.9896664167064331,0.8935445855702501,0.726223032512914,0.8948531036006185,0.9942647804646445,0.7752267026818445,0.8168490604996903,0.9324624428478119,0.9885949712728462,0.632955261499685,0.6904013961605585,0.8734703866862458
A2L1N6,0,0.9940080686508573,0.9353176874642244,0.8178548070634402,0.8999408933547243,0.9880875160875161,0.878494623655914,0.6918395573997234,0.8180841264967762,0.9958737347829895,0.9254305977710233,0.8497589199614272,0.8623342609265019,0.9917813817645358,0.8612106354893456,0.738765928906774,0.7579856115107914
A4B5U4,0,0.9861559181883672,0.9278989393397687,0.7488076311605724,0.8345271556804787,0.9726899193672959,0.8654957759004002,0.5984752223634053,0.7160416990819978,0.9879817462481543,0.9304409100060399,0.7372667228157277,0.7478937135450421,0.9762489387769627,0.8699294117647058,0.5838657586182686,0.5973084886128365
A4J4S4,0,0.9876797866241245,0.9104710556186152,0.7075769534333071,0.8744764397905759,0.9756594539690356,0.8356556843338977,0.5474809160305344,0.7769508082335155,0.9942403505259066,0.8457142857142858,0.776884975233902,0.8228606544784145,0.9885466682281298,0.7326732673267327,0.6351691864650828,0.6990341947272253
A6B5G9,0,0.9845812009998708,0.7343227424749164,0.6841440916593844,0.8122036693465264,0.9696306607375953,0.5801816680429397,0.5199232585596222,0.6837903505727178,0.9939727393793407,0.8612781117791137,0.7959159995359091,0.6637055837563451,0.9880176992083876,0.7563551036370747,0.6610136827905184,0.49667616334283
A6D5F9,0,0.9917943971334429,0.9531064838327408,0.8294235924932976,0.9190686108285294,0.9837223620991061,0.9104139715394567,0.7085599770970512,0.8502561957544703,0.9921853353311616,0.9167652216467518,0.8155237817332944,0.9238344849495671,0.9844918615638396,0.8463218131164822,0.688510051241624,0.8584501845018451
A7O4T6,0,0.9760616379996704,0.8753338502627724,0.7365707804928343,0.5563122804502115,0.9532425722314681,0.7783055002298146,0.5829933083074914,0.38534114609196546,0.9770858493890188,0.5891589913936283,0.46314199395770395,0.4120087869172565,0.9551982918658526,0.4175941780821918,0.3013563986632593,0.2594528127881955
B0H7V0,0,0.9901219941724568,0.94521327014218,0.8274980833120368,0.851313969571231,0.9804372295058578,0.896117900790798,0.7057541412380122,0.741119807344973,0.9957744352050205,0.9276727245971599,0.8397051732451608,0.9068305629277832,0.9915844309423806,0.865102236860162,0.7236998337687011,0.829542550472783
B2C2Z7,0,0.994033432986652,0.8706173370617337,0.7603189493433395,0.9418526785714286,0.9881376435181891,0.7708789639081992,0.6133181990162694,0.8900959814365573,0.9961263059044488,0.8657431517550255,0.7768562786613328,0.8955108359133127,0.9922825070159027,0.7632690541781451,0.6351308232291002,0.810791871058164
B3F0V9,0,0.9882529399160564,0.893158719724933,0.7438296178343949,0.8951533881058265,0.9767786622815213,0.8069438099588854,0.5921407067025828,0.8102060308364033,0.9887659410332441,0.84720692368214,0.6880973066898349,0.8000598623166717,0.977781486161108,0.7349167349167349,0.5245033112582781,0.6667498129209279
B3O1S0,0,0.9908583877179676,0.9248617924161021,0.8094531974050047,0.9026322203265903,0.9818823995150495,0.860225955967555,0.6799003580881208,0.8225430316490838,0.995191170207732,0.8397359959383991,0.8283313325330132,0.9053334983294147,0.990428368760927,0.7237456242707118,0.7069672131147541,0.8270404702690481
B3P3R1,0,0.9887390336519576,0.9500303951367781,0.8519441674975075,0.8899149453219927,0.9777288618412534,0.9048170449282075,0.7420755536257057,0.8016637478108581,0.9820486437969308,0.7954128440366972,0.7280815569972197,0.6259300300775684,0.9647304243102002,0.6603198781416603,0.572427863596619,0.4555299539170507
B4O3V3,0,0.9899665789913903,0.9385026737967914,0.8504842970355151,0.8806030969845151,0.9801324970047219,0.8841309823677582,0.7398631396180165,0.7866763742264288,0.9928600090866582,0.848901623686724,0.8070365358592693,0.8308295231874592,0.9858212542888566,0.7374709591769001,0.676497277676951,0.7106145251396648
B8H5H6,0,0.990459266164625,0.9223406775645582,0.794631344508264,0.9324507807196198,0.981098863046113,0.8558740766795638,0.6592434114558008,0.873449920508744,0.9931398116084534,0.9167747914735866,0.8022105127875594,0.9179554884949076,0.9863731062750515,0.8463381245722108,0.6697424892703863,0.8483527976294231
