SubjectID,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
E9L1W5,3,0.9917637928263969,0.9110883657454794,0.7888888888888889,0.9386422976501305,0.9836621475900141,0.8366963278606342,0.6513761467889908,0.8843788437884379,0.9931103065913567,0.7402618929222609,0.8551724137931035,0.8890414092884923,0.986314899330592,0.5876315789473684,0.7469879518072289,0.8002471169686985
F4K3S1,3,0.9770048665728718,0.9215243537164186,0.7293837451622507,0.5077492799341654,0.9550435135500744,0.8544693214835071,0.5740393626991566,0.3402573529411765,0.9938570931249332,0.8504030346135609,0.8381491973559962,0.9024416249067064,0.9877891960812092,0.7397401526087853,0.7213914174252276,0.8222265397318826
F8N2S1,3,0.9944151453322359,0.9621215962679377,0.8230473323298211,0.9549971873242078,0.9888923254127384,0.9270080125073286,0.699303680545687,0.9138704467970572,0.9933104440123157,0.827560975609756,0.8495257626249679,0.9058094639489989,0.9867097936044026,0.7058456417724153,0.7384135472370766,0.8278352207451174
G0I6P3,3,0.9920394618114736,0.9328649064061042,0.8268702290076336,0.9337562978167568,0.9842046630062863,0.8741769547325103,0.704841228526809,0.8757437871893594,0.9945301630604949,0.9094699225729601,0.8675675675675676,0.8371749044743005,0.9891198388284737,0.8339705079191698,0.766109785202864,0.7199491202035192
G2M7W4,3,0.9916001335912737,0.9479768786127167,0.7999549194184605,0.902906546840339,0.9833402072163273,0.9010989010989011,0.6666040570999249,0.8229987557030278,0.9952164405714302,0.8825801467748166,0.8525985209198663,0.8826952526799388,0.9904784281476695,0.7898375388869685,0.7430690446759668,0.7900219298245614
G3M5S4,3,0.9915124047205627,0.9255186920355675,0.8566880728909381,0.9460424102456435,0.9831676753999428,0.8613632318917956,0.7493038886221796,0.897609561752988,0.990023707971283,0.7192561487702459,0.8816480409317355,0.7979683972911964,0.9802445025542573,0.5615925058548009,0.7883457741391765,0.6638497652582159
G8N2U5,3,0.9717514124293786,0.9006819181698196,0.7377635310072741,0.2785765636232926,0.945054945054945,0.8193096548274137,0.5844891580386794,0.1618291918980998,0.9880467191647865,0.8360548661005879,0.7843870030104848,0.6833160928033102,0.9763758247310628,0.7182940516273849,0.6452604611443211,0.5189674523007857
H0K3Q4,3,0.98945267687184,0.9308062234794908,0.8207521273675542,0.89334187685676,0.9791255235914917,0.870568314107313,0.6959962756052142,0.8072428676702811,0.993587197094376,0.8704379562043796,0.8554725560246833,0.8547052082006876,0.9872561181910454,0.7705977382875606,0.7474460839954598,0.7462752946408717
H3U1Y1,3,0.9948074845020759,0.9634037488842606,0.7749329431845892,0.9540153483594175,0.9896686148814946,0.9293915040183697,0.6325636942675159,0.9120739456961294,0.9964286195603833,0.8714682345255593,0.865445772562781,0.9163438082938729,0.9928826578572771,0.7722141823444284,0.7628068818867195,0.845603813559322
H4I2T8,3,0.991155000377698,0.9592188397472717,0.7922464026638126,0.8665012406947891,0.9824650969661078,0.9216335540838853,0.6559669161087042,0.7644483362521891,0.9896552398459041,0.7408632379692409,0.8676487646444728,0.7369951534733441,0.9795223164169861,0.5883898082479643,0.7662364269616881,0.5835251982604247
H7I4J3,3,0.9876121692405091,0.8809354226020892,0.7362432216196996,0.9345983044004844,0.9755274996733266,0.7872069587355468,0.5825830050647158,0.8772262220538083,0.9871530284286797,0.6833701155394002,0.8171535519570348,0.8141753748296229,0.9746319593543541,0.5190297771642673,0.6908365437534397,0.6865900383141762
H7K5U5,3,0.9733980945264338,0.9300022256843979,0.7487168744108097,0.360030640905609,0.9481748371365142,0.8691627665106604,0.5983592834421564,0.21953498027818144,0.9882534959833383,0.7387460900312798,0.7931680899812539,0.6882185851481131,0.9767797487413542,0.5857235281431961,0.6572316189161201,0.5246442565477418
H8K2K7,3,0.9717524011488455,0.8769007155635062,0.7131692523037443,0.2018432338717036,0.9450568153376383,0.7807864609258337,0.5542059463379261,0.11225007611894855,0.9900452219297832,0.8300531532825743,0.7690902864969752,0.6802073119484522,0.9802866855301423,0.7094793713163065,0.6248145400593472,0.5153895139036297
J9L4S2,3,0.9879992546746503,0.9381050322226793,0.7965923822458176,0.7299351665548849,0.9762831294724166,0.8834254429006766,0.6619472658253822,0.5747227600774512,0.9876890764588716,0.931693104564584,0.7775512515573678,0.5263852242744064,0.9756775843175454,0.8721212121212121,0.6360604095246919,0.35720680393912263
K5K6N1,3,0.988548107762401,0.9385737115461447,0.7511301727135736,0.8807822489657766,0.9773555374694798,0.8842570810200433,0.601447930202339,0.7869623655913979,0.9919263914203929,0.8501131221719457,0.8285371702637889,0.9163426285968226,0.9839821050548423,0.7393015248401378,0.7072671443193449,0.8456018043879434
L8N7Z0,3,0.989887104862589,0.923497063334705,0.882438379327538,0.8613725166474052,0.9799767032257611,0.857867667500695,0.7896104903786468,0.7565007249879169,0.9882231821283614,0.5284655196530983,0.8703944180637658,0.814349479252769,0.976720522424279,0.3591254752851711,0.770529494526612,0.6868377021751255
M0P8U8,3,0.983836242772642,0.8443354451938143,0.7548481111982962,0.6324618736383443,0.9681867078757829,0.7306059891535015,0.6062297443284119,0.4624820774255217,0.9916234714241706,0.7178217821782178,0.7749685390687564,0.7307240704500978,0.9833861095762315,0.5598455598455598,0.6326111318640268,0.5757015109466543
M6V2Y0,3,0.993921716163033,0.9419070512820513,0.746186844613918,0.9425921993346075,0.9879168769774341,0.890193108670958,0.5951340049420263,0.8914178604900255,0.9952923914948216,0.8654600301659126,0.8487718911774425,0.902360248447205,0.9906288984669233,0.7628290348311619,0.737275162648297,0.8220914440923495
N7V9W9,3,0.9889906244226861,0.9205591922778209,0.7726260376594453,0.870656779661017,0.978221021796109,0.8528111830609518,0.6294952161002969,0.7709408123065379,0.9930236422525927,0.8262582056892779,0.8480275921534813,0.8654115762066894,0.9861439492720299,0.7039522744220731,0.7361526946107785,0.7627537511032657
