External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
A3P9V7,D,5,0.9881491661071777,0.8996548652648926,0.7853572964668274,0.8141548037528992,0.9765759110450745,0.817611575126648,0.6465747356414795,0.6865608096122742,3.0,10.44030650891055,6.324555320336759,18.16590212458495
A4A8V9,B,3,0.9858218431472778,0.9111347794532776,0.8388596773147583,0.7978723645210266,0.972040057182312,0.8367745876312256,0.7224447131156921,0.6637167930603027,4.0,6.782329983125268,6.164414002968976,25.98076211353316
A4B5U4,F,6,0.98826003074646,0.9564545154571533,0.876298725605011,0.7600229382514954,0.9767925143241882,0.9165431261062622,0.7798324823379517,0.6129330396652222,2.8284271247461903,3.1622776601683795,10.816653826391969,41.54515615568198
A4B9O6,D,5,0.9733366370201111,0.8189013600349426,0.7530447244644165,0.8603775501251221,0.9480582475662231,0.6933386325836182,0.6039067506790161,0.754967212677002,4.0,13.038404810405298,7.14142842854285,18.681541692269406
A4J4S4,F,6,0.9950060844421387,0.9723035097122192,0.918092668056488,0.957118809223175,0.9900617599487305,0.9460998773574829,0.8485872149467468,0.9177640080451965,2.0,2.8284271247461903,2.23606797749979,5.0990195135927845
A4K8R4,D,5,0.9756549596786499,0.9104410409927368,0.7967606782913208,0.8799492716789246,0.9524670839309692,0.8356050848960876,0.662179708480835,0.7856334447860718,3.7416573867739413,5.916079783099616,8.54400374531753,17.72004514666935
A4R4T0,D,5,0.9779057502746582,0.8783367872238159,0.7385842800140381,0.9047945737838745,0.9567667841911316,0.78306645154953,0.5855201482772827,0.8261414766311646,8.0,14.696938456699069,11.180339887498949,14.45683229480096
A4U9V5,F,6,0.9948757886886597,0.9739879369735718,0.9119289517402649,0.9529521465301514,0.9898038506507874,0.9492948055267334,0.8381152749061584,0.9101323485374451,2.8284271247461903,2.23606797749979,3.0,4.123105625617661
A5C2D2,B,3,0.9882245659828186,0.9489660263061523,0.8046027421951294,0.9299280643463135,0.9767231941223145,0.9028880596160889,0.6730839610099792,0.8690332174301147,4.0,2.8284271247461903,10.344080432788601,6.082762530298219
A5D0G0,B,2,0.9771641492843628,0.8559650182723999,0.798142671585083,0.8017931580543518,0.9553479552268982,0.7481982707977295,0.6640909910202026,0.6691609025001526,3.1622776601683795,9.0,6.4031242374328485,12.727922061357855
A5E0T8,B,3,0.9791146516799927,0.9194801449775696,0.796508252620697,0.8878468871116638,0.9590838551521301,0.850960910320282,0.6618310809135437,0.7983134984970093,7.280109889280518,47.21228653645151,44.11349000022555,10.0
A5H1Q2,C,4,0.977797269821167,0.9026268720626831,0.8176332116127014,0.8895619511604309,0.9565591216087341,0.8225341439247131,0.6915225386619568,0.8010910153388977,3.0,3.605551275463989,6.4031242374328485,16.401219466856727
A5P5W0,D,5,0.9747636318206787,0.873162031173706,0.738284707069397,0.7877190113067627,0.9507696628570557,0.7748780250549316,0.5851436853408813,0.6497825384140015,7.0,9.486832980505138,9.273618495495704,52.23983154643591
A5Q1W8,D,5,0.9866353869438171,0.9347058534622192,0.8091264963150024,0.8918666243553162,0.9736232757568359,0.8774157762527466,0.6794394850730896,0.8048368692398071,4.0,4.358898943540674,12.24744871391589,9.0
