External code,Vendor,Centre,Dataset,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
A3B7E5,B,2,Train,0.9942272901535034,0.954596996307373,0.9002450108528137,0.9476231336593628,0.9885208606719971,0.9131377935409546,0.8185868263244629,0.9004598259925842,5.0,6.708203932499369,12.083045973594572,16.30950643030009
A3H1O5,A,1,Train,0.9936280846595764,0.9661247134208679,0.8955137729644775,0.953122079372406,0.9873368144035339,0.9344693422317505,0.8107966780662537,0.9104424715042114,2.8284271247461903,4.0,4.0,4.242640687119285
A3H5R1,C,4,Test,0.9889522194862366,0.8885243535041809,0.8267757296562195,0.8715572953224182,0.9781458377838135,0.7994096875190735,0.7047038674354553,0.772354006767273,3.0,8.06225774829855,24.43358344574123,29.359836511806396
A3P9V7,D,5,Test,0.9854497313499451,0.9056231379508972,0.8223280310630798,0.7259811162948608,0.9713168144226074,0.8275240063667297,0.698265790939331,0.5698354840278625,3.0,8.48528137423857,5.0990195135927845,15.329709716755891
A4A8V9,B,3,Test,0.9909562468528748,0.9286791682243347,0.8787486553192139,0.8919548988342285,0.9820745587348938,0.8668544292449951,0.783721387386322,0.8049806952476501,4.0,5.0,3.3166247903554,11.0
A4B5U4,A,1,Train,0.9867145419120789,0.9659253358840942,0.8591648936271667,0.7732763290405273,0.9737774729728699,0.9340963363647461,0.7531017661094666,0.6303589940071106,4.0,3.1622776601683795,4.0,39.1279950930277
A4B9O6,D,5,Test,0.9863944053649902,0.8978539705276489,0.8325696587562561,0.8684000968933105,0.9731540679931641,0.8146415948867798,0.7131642699241638,0.7674091458320618,3.3166247903554,5.830951894845301,4.242640687119285,14.866068747318506
A4J4S4,A,1,Train,0.9941457509994507,0.9627009034156799,0.9027367830276489,0.9466192126274109,0.9883596897125244,0.9280841946601868,0.8227167129516602,0.8986486196517944,3.1622776601683795,3.1622776601683795,4.0,5.0
A4K8R4,D,5,Test,0.9813984036445618,0.934950053691864,0.8504433631896973,0.8860599994659424,0.9634762406349182,0.8778462409973145,0.7398011684417725,0.7954288125038147,4.0,3.605551275463989,10.295630140987,17.72004514666935
A4R4T0,D,5,Test,0.9855476021766663,0.9261935949325562,0.800250768661499,0.8926377892494202,0.9715070128440857,0.8625331521034241,0.667015016078949,0.8060937523841858,2.0,9.273618495495704,6.0,42.37924020083418
A4U9V5,A,1,Train,0.9944866299629211,0.9743432998657227,0.9072924256324768,0.946866512298584,0.9890337586402893,0.9499702453613281,0.8303158283233643,0.8990944623947144,2.23606797749979,2.23606797749979,19.313207915827967,4.47213595499958
A5C2D2,B,3,Valid,0.9923815727233887,0.9554845094680786,0.8468822240829468,0.959492564201355,0.9848783612251282,0.9147633910179138,0.7344282269477844,0.922139048576355,3.605551275463989,4.0,10.488088481701515,4.47213595499958
A5D0G0,B,2,Test,0.9793745875358582,0.8763193488121033,0.849614679813385,0.7752521634101868,0.9595827460289001,0.7798650860786438,0.7385479807853699,0.632989227771759,3.0,7.874007874011811,4.123105625617661,30.380915061926625
A5E0T8,B,3,Train,0.993333637714386,0.9701536297798157,0.8918852806091309,0.9634222388267517,0.9867556095123291,0.9420372843742371,0.8048673272132874,0.9294259548187256,4.0,2.8284271247461903,7.810249675906654,3.7416573867739413
A5H1Q2,C,4,Test,0.9833691716194153,0.9353387355804443,0.8494101166725159,0.9099041819572449,0.9672824144363403,0.878531813621521,0.7382388114929199,0.8347011208534241,3.1622776601683795,3.7416573867739413,5.0,4.58257569495584
A5P5W0,D,5,Test,0.9764956831932068,0.8794558644294739,0.7973135709762573,0.8175517916679382,0.9540708661079407,0.78484708070755,0.6629438996315002,0.6914060711860657,6.0,6.4031242374328485,8.12403840463596,10.0
A5Q1W8,D,5,Test,0.9885337352752686,0.9199225306510925,0.8371000289916992,0.9371006488800049,0.9773274660110474,0.8517190217971802,0.7198383212089539,0.881645679473877,4.0,3.1622776601683795,10.677078252031311,7.0710678118654755
A6A8H0,D,5,Test,0.9845610857009888,0.8756418824195862,0.838222086429596,0.936585009098053,0.9695916175842285,0.7787927389144897,0.7214994430541992,0.8807333111763,4.0,4.58257569495584,6.082762530298219,11.0
A6B5G9,A,1,Train,0.9939772486686707,0.9417260885238647,0.8867329955101013,0.9302104711532593,0.9880266189575195,0.8898699283599854,0.7965142130851746,0.8695266246795654,2.8284271247461903,30.870698080866262,24.124676163629637,11.0
A6B7Y4,D,5,Test,0.9825851321220398,0.9028965830802917,0.822291374206543,0.8893115520477295,0.9657664895057678,0.8229821920394897,0.6982129216194153,0.800684928894043,4.0,10.770329614269007,5.744562646538029,9.273618495495704
A6D5F9,A,1,Train,0.9925647974014282,0.9763777852058411,0.9166405200958252,0.9532942175865173,0.9852393269538879,0.9538458585739136,0.8461093306541443,0.9107566475868225,4.0,2.23606797749979,8.602325267042627,4.123105625617661
A6J0Y2,B,2,Test,0.9836392998695374,0.8889561295509338,0.7993885278701782,0.9147992134094238,0.9678052663803101,0.8001089096069336,0.6658178567886353,0.8429769277572632,5.0,4.242640687119285,9.0,5.385164807134504
A6M1Q7,B,2,Train,0.9919996857643127,0.9450612664222717,0.9030648469924927,0.9446669220924377,0.9841263890266418,0.8958446979522705,0.8232617974281311,0.8951363563537598,4.0,5.0,3.605551275463989,5.0990195135927845
A7D9L8,A,1,Train,0.9892675280570984,0.9530415534973145,0.9003877639770508,0.9215220212936401,0.9787629842758179,0.9102954864501953,0.818822979927063,0.8544653058052063,3.0,4.242640687119285,3.7416573867739413,7.874007874011811
A7E4J0,B,3,Test,0.9775636196136475,0.9460564255714417,0.8321577310562134,0.8580484986305237,0.9561119675636292,0.897634744644165,0.7125599980354309,0.751387894153595,5.0,3.7416573867739413,7.14142842854285,9.273618495495704
A7F4G2,D,5,Test,0.9737496972084045,0.9051989912986755,0.6859409809112549,0.8202782273292542,0.9488422870635986,0.8268159627914429,0.5220016241073608,0.6953150033950806,4.0,6.0,11.445523142259598,27.459060435491963
A7G0P5,B,2,Train,0.9907668828964233,0.9574732780456543,0.9136026501655579,0.9387266039848328,0.9817027449607849,0.9184160232543945,0.8409470319747925,0.8845285177230835,2.8284271247461903,6.164414002968976,3.1622776601683795,7.0710678118654755
A7M7P8,A,1,Train,0.9898337125778198,0.9427591562271118,0.8923500776290894,0.9149550795555115,0.9798720479011536,0.8917165398597717,0.8056246042251587,0.8432416319847107,4.0,4.123105625617661,5.385164807134504,7.280109889280518
A7O4T6,A,1,Train,0.9912117123603821,0.952145516872406,0.867109477519989,0.9426717162132263,0.9825765490531921,0.908661961555481,0.7653956413269043,0.8915600776672363,3.0,2.8284271247461903,5.0,5.830951894845301
A8C5E9,C,4,Test,0.9469220638275146,0.6429598927497864,0.5149127840995789,0.1777002513408661,0.8991946578025818,0.4737958014011383,0.346722275018692,0.09751428663730621,4.0,40.36087214122113,44.654227123532216,59.89156868875618
A8C9H8,C,4,,,,,,,,,,,,,
A8C9U8,B,2,Train,0.9894394874572754,0.9508543014526367,0.9040238261222839,0.9363729953765869,0.979099690914154,0.9063130021095276,0.8248571157455444,0.8803584575653076,9.0,4.242640687119285,4.242640687119285,6.324555320336759
A8E1F4,B,3,Train,0.9934564232826233,0.9648640155792236,0.8963514566421509,0.9560287594795227,0.9869979619979858,0.9321132898330688,0.8121711015701294,0.9157615303993225,5.0,3.605551275463989,2.449489742783178,4.123105625617661
A8I1U6,C,4,,,,,,,,,,,,,
A9C5P4,B,2,Train,0.9892659783363342,0.8413115739822388,0.8653865456581116,0.914497971534729,0.9787599444389343,0.726089596748352,0.7627148628234863,0.8424654603004456,4.0,10.770329614269007,5.0,4.242640687119285
A9E3G9,B,3,Train,0.9931836724281311,0.9580088257789612,0.8744760751724243,0.9538881182670593,0.9864596724510193,0.9194020628929138,0.7769502401351929,0.9118413925170898,4.0,4.242640687119285,4.123105625617661,9.0
A9F3T5,C,4,Valid,0.9835766553878784,0.8575374484062195,0.7994136810302734,0.8166980743408203,0.9676840305328369,0.7506043910980225,0.6658527255058289,0.6901857256889343,5.0,35.2845575287547,30.4138126514911,19.467922333931785
A9J5Q7,B,3,Train,0.9940621852874756,0.9594926834106445,0.8791606426239014,0.9573989510536194,0.988194465637207,0.9221392869949341,0.7843770384788513,0.9182792901992798,3.0,3.0,2.8284271247461903,2.449489742783178
A9J8W7,B,2,Train,0.9930652976036072,0.9673340916633606,0.9110318422317505,0.9423904418945312,0.9862260818481445,0.9367347955703735,0.8366009593009949,0.8910570740699768,3.0,2.23606797749979,4.123105625617661,6.164414002968976
A9L7Y7,C,4,Test,0.9765130877494812,0.8297458291053772,0.6731899380683899,0.8243744373321533,0.9541041254997253,0.7090303897857666,0.5073747634887695,0.7012218832969666,9.219544457292887,36.069377593742864,32.89376840679705,34.14674215792775
B0H7V0,A,1,Valid,0.9850495457649231,0.9532155394554138,0.8623701333999634,0.8643953204154968,0.9705395698547363,0.9106130003929138,0.7580410242080688,0.7611762881278992,4.242640687119285,8.06225774829855,5.744562646538029,10.954451150103322
B0I2Z0,A,1,Train,0.9940057396888733,0.9597011804580688,0.8902431130409241,0.9414044618606567,0.9880828857421875,0.9225245118141174,0.8021965026855469,0.8892956972122192,3.1622776601683795,3.1622776601683795,7.0,5.656854249492381
B0L3Y2,C,4,Test,0.9875680208206177,0.8732659220695496,0.840397298336029,0.9024823904037476,0.9754413366317749,0.7750417590141296,0.7247287034988403,0.8222942352294922,3.0,7.810249675906654,7.874007874011811,26.570660511172846
B0N3W8,B,2,Train,0.9924154281616211,0.9325502514839172,0.8969002366065979,0.9389380812644958,0.9849449992179871,0.8736245036125183,0.8130726218223572,0.884904146194458,5.385164807134504,7.0,4.0,4.0
B1G9J3,B,2,Test,0.9860885739326477,0.9507008790969849,0.8892440795898438,0.884435772895813,0.9725589156150818,0.9060341715812683,0.8005756139755249,0.7928147315979004,3.605551275463989,5.830951894845301,3.7416573867739413,5.916079783099616
B1K7U1,C,4,,,,,,,,,,,,,
B2C2Z7,A,1,Train,0.9951583743095398,0.9602282047271729,0.8875874280929565,0.9525514841079712,0.9903634190559387,0.9234989285469055,0.7978941202163696,0.9094017744064331,4.0,3.605551275463989,5.385164807134504,3.605551275463989
B2D9M2,A,1,Train,0.9914442300796509,0.9621902704238892,0.9124077558517456,0.9440110325813293,0.9830335974693298,0.9271355271339417,0.8389245271682739,0.8939591646194458,3.1622776601683795,2.8284271247461903,2.8284271247461903,13.038404810405298
B2D9O2,B,2,Train,0.9929139018058777,0.9415431618690491,0.8760863542556763,0.9398255348205566,0.9859275221824646,0.8895432949066162,0.7794961333274841,0.8864819407463074,3.0,6.082762530298219,3.0,6.0
B2F4K5,B,2,Train,0.9930245876312256,0.9595729112625122,0.890239417552948,0.9485242366790771,0.9861457943916321,0.9222875237464905,0.8021905422210693,0.9020885229110718,4.0,3.605551275463989,4.58257569495584,3.605551275463989
B2G5R2,A,1,Train,0.9894642233848572,0.9595931172370911,0.8959522843360901,0.9157712459564209,0.9791481494903564,0.9223248362541199,0.8115158677101135,0.844629168510437,5.0990195135927845,3.605551275463989,5.196152422706632,5.0990195135927845
B2L0L2,C,4,Test,0.979194164276123,0.9019830822944641,0.7881800532341003,0.8136479258537292,0.9592363834381104,0.8214655518531799,0.6504102349281311,0.6858401894569397,5.0,4.123105625617661,6.4031242374328485,43.61192497471305
B3D0N1,B,3,Train,0.993190586566925,0.9607886672019958,0.8820664286613464,0.9694080352783203,0.9864732623100281,0.9245363473892212,0.7890151143074036,0.9406322240829468,5.0,2.23606797749979,6.082762530298219,2.23606797749979
B3E2W8,D,5,Test,0.9671704769134521,0.8398514986038208,0.7747747898101807,0.8057425022125244,0.9364280104637146,0.7239172458648682,0.6323529481887817,0.6746807098388672,3.1622776601683795,24.228082879171435,13.30413469565007,11.445523142259598
B3F0V9,A,1,Test,0.983579695224762,0.9308708310127258,0.7734071016311646,0.8743525147438049,0.9676898717880249,0.8706812858581543,0.6305328607559204,0.776755154132843,10.0,3.605551275463989,11.224972160321824,18.57417562100671
B3O1S0,A,1,Train,0.992889940738678,0.9673495292663574,0.8900935053825378,0.9570668935775757,0.9858802556991577,0.9367637038230896,0.8019536137580872,0.9176685810089111,4.47213595499958,3.0,3.0,3.605551275463989
B3P3R1,A,1,Train,0.989604115486145,0.9525725245475769,0.9007599353790283,0.9296011328697205,0.9794220924377441,0.9094400405883789,0.8194388151168823,0.8684623837471008,5.0,4.0,3.1622776601683795,7.0
B3S2Z4,B,2,Test,0.9852057099342346,0.8847837448120117,0.7153569459915161,0.8847112655639648,0.9708428382873535,0.7933741211891174,0.5568526983261108,0.7932575345039368,4.0,5.0,4.69041575982343,5.916079783099616
B4E1K1,B,3,Test,0.9874991774559021,0.9101993441581726,0.8671823740005493,0.9473068118095398,0.9753069877624512,0.8351979851722717,0.765509307384491,0.899888813495636,4.0,5.744562646538029,3.605551275463989,3.7416573867739413
B4I8Z7,C,4,,,,,,,,,,,,,
B4O3V3,A,1,Train,0.9900352954864502,0.9450527429580688,0.892673134803772,0.9106826782226562,0.9802672266960144,0.8958293795585632,0.8061513900756836,0.8360123038291931,4.123105625617661,3.4641016151377544,4.123105625617661,8.246211251235321
B4S1Y2,B,2,Test,0.9791123867034912,0.9006732702255249,0.8192847371101379,0.9034184217453003,0.9590795040130615,0.819295346736908,0.6938884854316711,0.8238496780395508,3.0,6.324555320336759,3.7416573867739413,3.1622776601683795
B5F8L9,A,1,Test,0.9761592745780945,0.8867946267127991,0.8181053400039673,0.82011479139328,0.9534288048744202,0.7966136932373047,0.6921981573104858,0.6950801014900208,3.0,7.14142842854285,7.0,12.083045973594572
B5L5Y4,B,3,Test,0.9726024270057678,0.89761883020401,0.7669256925582886,0.8077391982078552,0.9466660618782043,0.8142545223236084,0.6219622492790222,0.6774852871894836,9.0,6.164414002968976,7.54983443527075,8.06225774829855
B5T6V0,B,3,Test,0.990070641040802,0.8975954651832581,0.8557568192481995,0.8839163184165955,0.9803365468978882,0.8142160177230835,0.7478801608085632,0.7919803261756897,3.0,7.681145747868608,7.0710678118654755,5.830951894845301
B6D0U7,B,2,Train,0.9920810461044312,0.9515836834907532,0.8840085864067078,0.9445003271102905,0.9842865467071533,0.9076391458511353,0.7921285033226013,0.8948371410369873,4.0,3.0,4.47213595499958,9.0
B6I0T4,D,5,Test,0.9506520628929138,0.5381408333778381,0.624104917049408,0.25038760900497437,0.9059455394744873,0.36812081933021545,0.453599214553833,0.14311031997203827,5.830951894845301,42.01190307520001,33.61547262794322,52.41183072551463
B7F5P0,B,3,Test,0.9826703667640686,0.9530256390571594,0.839242696762085,0.8580501675605774,0.9659311175346375,0.9102664589881897,0.7230131030082703,0.7513904571533203,5.830951894845301,4.898979485566356,7.0,7.874007874011811
