External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
C0L7V1,D,5,0.9770911335945129,0.8703897595405579,0.6780794858932495,0.8480586409568787,0.9552083611488342,0.7705221772193909,0.5129502415657043,0.7361994981765747,4.0,7.280109889280518,7.280109889280518,10.344080432788601
C0N8P4,C,4,0.9662294983863831,0.9042496681213379,0.7364049553871155,0.27099964022636414,0.9346653819084167,0.8252333402633667,0.5827855467796326,0.15673775970935822,4.0,8.94427190999916,12.083045973594572,30.331501776206203
C0S7W0,B,3,0.9764280319213867,0.9245453476905823,0.7676868438720703,0.8365055918693542,0.9539417624473572,0.8596785664558411,0.622964084148407,0.7189596891403198,4.0,9.433981132056603,6.0,15.297058540778355
C0W2Y5,C,4,,,,,,,,,,,,
C1G5Q0,B,3,0.9843729138374329,0.9341288805007935,0.7387001514434814,0.8588342666625977,0.9692267775535583,0.8763994574546814,0.585665762424469,0.7525938153266907,4.0,6.324555320336759,8.774964387392123,31.622776601683793
C1K8P5,A,1,0.9889764785766602,0.9630193710327148,0.9039702415466309,0.8854387402534485,0.9781933426856995,0.9286763668060303,0.8247680068016052,0.7944280505180359,3.0,2.0,4.123105625617661,5.916079783099616
C2J0K3,A,1,0.9906988143920898,0.9539334774017334,0.9041075706481934,0.8852764964103699,0.9815690517425537,0.9119243025779724,0.8249966502189636,0.7941668629646301,3.0,5.744562646538029,7.810249675906654,10.488088481701515
C2L5P7,B,2,0.9653151631355286,0.8417677879333496,0.5640379786491394,0.8083281517028809,0.9329557418823242,0.7267694473266602,0.39279448986053467,0.6783143877983093,9.0,10.04987562112089,8.06225774829855,15.811388300841896
C2M6P8,B,3,0.9865015149116516,0.9426714777946472,0.7579863667488098,0.8967663049697876,0.9733626246452332,0.8915597200393677,0.6102882623672485,0.8128525018692017,4.242640687119285,4.58257569495584,5.385164807134504,26.60826939130014
C3I2K3,B,2,0.9409874677658081,0.7734889388084412,0.4122316837310791,0.20749332010746002,0.8885517716407776,0.6306416392326355,0.25962960720062256,0.11575595289468765,9.0,12.68857754044952,14.212670403551895,28.653097563788805
C4E9I1,A,1,0.990502119064331,0.951005220413208,0.9020197987556458,0.9116244316101074,0.9811829328536987,0.9065871834754944,0.8215264081954956,0.8376009464263916,3.0,3.0,6.0,5.656854249492381
C4K8M1,C,4,,,,,,,,,,,,
C4R8T7,B,2,0.9378983378410339,0.8299555778503418,0.5652047991752625,0.306644082069397,0.8830589652061462,0.7093368768692017,0.3939271569252014,0.18108659982681274,8.54400374531753,10.44030650891055,9.899494936611665,33.66006535941367
C4S8W9,B,3,0.9853567481040955,0.9289252161979675,0.7888526916503906,0.8925637006759644,0.9711360931396484,0.867283284664154,0.6513267755508423,0.8059729337692261,5.0,4.358898943540674,6.6332495807108,16.401219466856727
