External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_RV,Dice_MYO,IoU_BG,IoU_LV,IoU_RV,IoU_MYO,HD_BG,HD_LV,HD_RV,HD_MYO
A4K8R4,D,5,0.9791091680526733,0.9131301641464233,0.7854641079902649,0.8989198803901672,0.9590733647346497,0.8401467800140381,0.6467195153236389,0.8163982629776001,4.0,4.242640687119285,10.246950765959598,18.275666882497067
A4R4T0,D,5,0.9836302995681763,0.8969624042510986,0.7659240961074829,0.8705538511276245,0.9677879214286804,0.813174843788147,0.6206458210945129,0.7707794308662415,3.0,5.916079783099616,7.874007874011811,10.04987562112089
A4U9V5,A,1,0.9945890307426453,0.9696192145347595,0.9105162024497986,0.9362583160400391,0.9892362952232361,0.941029965877533,0.8357317447662354,0.8801556825637817,2.23606797749979,2.23606797749979,12.68857754044952,12.0
A5C2D2,B,3,0.9922427535057068,0.9498851895332336,0.8325619101524353,0.9444218277931213,0.9846049547195435,0.9045536518096924,0.7131529450416565,0.8946962952613831,3.1622776601683795,5.0,12.083045973594572,6.48074069840786
A5D0G0,B,2,0.9398525953292847,0.43002113699913025,0.6091552972793579,0.3059089481830597,0.8865301012992859,0.2739024758338928,0.43797504901885986,0.18057410418987274,5.0,15.652475842498529,8.660254037844387,22.693611435820433
A5E0T8,B,3,0.9710060358047485,0.9493662714958191,0.8234352469444275,0.6592768430709839,0.9436460733413696,0.9036129117012024,0.6998639106750488,0.49173226952552795,4.0,4.123105625617661,5.0,13.638181696985855
A5H1Q2,C,4,0.9764419794082642,0.9034306406974792,0.8232239484786987,0.8765780329704285,0.9539684057235718,0.823870062828064,0.699558675289154,0.7802749276161194,4.123105625617661,3.605551275463989,5.830951894845301,9.0
A5P5W0,D,5,0.9650481343269348,0.8097949028015137,0.6358279585838318,0.790228545665741,0.9324569702148438,0.6803826689720154,0.46609076857566833,0.6532048583030701,6.708203932499369,9.1104335791443,10.295630140987,14.422205101855956
A5Q1W8,D,5,0.9870190024375916,0.92542964220047,0.8197775483131409,0.8902842402458191,0.9743707180023193,0.861208975315094,0.6945957541465759,0.8022632598876953,4.0,3.0,9.899494936611665,9.9498743710662
A6A8H0,D,5,0.9861454963684082,0.9194929003715515,0.7996436953544617,0.9030722975730896,0.9726696610450745,0.8509827852249146,0.6661719679832458,0.8232741951942444,4.0,5.744562646538029,5.0,8.18535277187245
A6B5G9,A,1,0.9918140172958374,0.9299649000167847,0.8858818411827087,0.8919721245765686,0.9837609529495239,0.8690975308418274,0.7951417565345764,0.8050087094306946,3.0,4.123105625617661,6.164414002968976,11.0
A6B7Y4,D,5,0.97896409034729,0.8812556266784668,0.8081288933753967,0.8796091079711914,0.9587950110435486,0.7877184748649597,0.6780338287353516,0.7850912809371948,4.47213595499958,11.045361017187261,10.677078252031311,11.704699910719626
A6D5F9,A,1,0.9920262098312378,0.9802890419960022,0.9132903814315796,0.9520488977432251,0.9841785430908203,0.9613401293754578,0.8404180407524109,0.9084859490394592,4.0,2.0,9.055385138137417,4.242640687119285
A6J0Y2,B,2,0.9339696764945984,0.1741456836462021,0.44312936067581177,0.44807401299476624,0.8761191964149475,0.09537764638662338,0.2846282422542572,0.2887212634086609,9.0,24.677925358506133,11.445523142259598,23.345235059857504
A6M1Q7,B,2,0.9434184432029724,0.49755942821502686,0.6035564541816711,0.43110722303390503,0.8928969502449036,0.33116745948791504,0.43220967054367065,0.2747843861579895,5.0,13.152946437965905,8.18535277187245,20.445048300260872
A7D9L8,A,1,0.989720344543457,0.9608728885650635,0.9208006858825684,0.9407498240470886,0.9796499013900757,0.9246923327445984,0.8532257676124573,0.8881281018257141,3.1622776601683795,5.0,4.123105625617661,5.916079783099616
A7E4J0,B,3,0.984058141708374,0.9498580098152161,0.8286590576171875,0.9192368388175964,0.9686166048049927,0.9045042991638184,0.7074447870254517,0.8505441546440125,5.0,5.0990195135927845,8.54400374531753,7.0
A7F4G2,D,5,0.967496931552887,0.8935579061508179,0.6923722624778748,0.8518823385238647,0.9370402693748474,0.8075956702232361,0.5294873118400574,0.7419817447662354,4.0,5.0990195135927845,12.84523257866513,10.0
A7G0P5,B,2,0.9637086391448975,0.6356231570243835,0.699683427810669,0.7669664025306702,0.9299591183662415,0.4658706784248352,0.5380869507789612,0.6220158338546753,10.0,5.656854249492381,8.246211251235321,22.135943621178654
A7M7P8,A,1,0.9877654314041138,0.9252303242683411,0.9024332761764526,0.9304397106170654,0.9758266806602478,0.8608637452125549,0.8222126960754395,0.8699273467063904,3.0,2.449489742783178,6.782329983125268,29.563490998188964
A7O4T6,A,1,0.9906763434410095,0.9446907639503479,0.8445411920547485,0.9342207908630371,0.9815248847007751,0.8951791524887085,0.7309141159057617,0.8765612244606018,3.0,3.3166247903554,3.1622776601683795,4.69041575982343
A8C5E9,C,4,0.9436924457550049,0.3917575180530548,0.24991224706172943,0.003589906031265855,0.8933879137039185,0.24359355866909027,0.14279983937740326,0.0017981806304305792,4.0,11.0,18.49324200890693,63.245553203367585
A8C9H8,C,4,,,,,,,,,,,,
A8C9U8,B,2,0.9499137997627258,0.4573057293891907,0.6091192364692688,0.7317237854003906,0.9046055674552917,0.29643315076828003,0.43793779611587524,0.5769435167312622,9.0,10.0,11.224972160321824,13.152946437965905
A8E1F4,B,3,0.9890206456184387,0.9400891065597534,0.8320403695106506,0.9213075041770935,0.9782797694206238,0.8869510889053345,0.7123879194259644,0.8540964722633362,5.0,6.082762530298219,5.0,5.916079783099616
A8I1U6,C,4,,,,,,,,,,,,
A9C5P4,B,2,0.9338486790657043,0.4354167878627777,0.5559276342391968,0.48705071210861206,0.8759063482284546,0.27829572558403015,0.3849721848964691,0.32192137837409973,8.0,17.549928774784245,14.035668847618199,13.038404810405298
A9E3G9,B,3,0.9882745146751404,0.9645594358444214,0.7967133522033691,0.8862966299057007,0.9768208861351013,0.9315448999404907,0.6621143817901611,0.795810341835022,4.0,5.385164807134504,4.242640687119285,7.280109889280518
A9F3T5,C,4,0.9760822057723999,0.7500218152999878,0.7577844858169556,0.7295039892196655,0.9532818794250488,0.6000279188156128,0.6100265979766846,0.5741883516311646,3.0,12.24744871391589,10.63014581273465,18.35755975068582
A9J5Q7,B,3,0.9893582463264465,0.951428234577179,0.8145016431808472,0.8978123068809509,0.9789405465126038,0.9073562622070312,0.6870542168617249,0.8145729899406433,4.0,4.123105625617661,5.0990195135927845,6.164414002968976
A9J8W7,B,2,0.9697125554084778,0.6451898217201233,0.5643244981765747,0.6641553640365601,0.9412057995796204,0.47622156143188477,0.3930724859237671,0.49718013405799866,4.0,10.392304845413264,30.24896692450835,19.390719429665317
A9L7Y7,C,4,0.9510577321052551,0.735382616519928,0.577568769454956,0.550174355506897,0.9066826701164246,0.5815060138702393,0.4060433506965637,0.3794762194156647,9.219544457292887,10.04987562112089,9.9498743710662,18.24828759089466
B0H7V0,A,1,0.9944598078727722,0.9701030850410461,0.9172793030738831,0.9508235454559326,0.9889805912971497,0.9419419169425964,0.8471984267234802,0.9062570333480835,4.242640687119285,3.0,2.8284271247461903,5.744562646538029
B0I2Z0,A,1,0.9946368932723999,0.9675880074501038,0.9121243357658386,0.9367784857749939,0.989331066608429,0.9372111558914185,0.8384454250335693,0.8810755610466003,3.605551275463989,2.23606797749979,3.0,9.848857801796104
B0L3Y2,C,4,0.9887999296188354,0.8770274519920349,0.8328506350517273,0.869957685470581,0.9778479933738708,0.7809873819351196,0.7135767340660095,0.7698452472686768,3.1622776601683795,6.0,5.0,40.66939881532551
B0N3W8,B,2,0.9601461887359619,0.7494093179702759,0.6757111549377441,0.7217490077018738,0.9233472943305969,0.599244236946106,0.5102445483207703,0.5646379590034485,6.0,6.48074069840786,6.082762530298219,17.029386365926403
B1G9J3,B,2,0.9680914282798767,0.809889554977417,0.7785307168960571,0.695301353931427,0.938156247138977,0.6805163025856018,0.6373723149299622,0.5329210162162781,4.0,9.433981132056603,6.4031242374328485,17.029386365926403
B1K7U1,C,4,,,,,,,,,,,,
B2C2Z7,A,1,0.9943356513977051,0.9635236263275146,0.8820046186447144,0.9329543709754944,0.9887350797653198,0.9296146631240845,0.7889162302017212,0.8743340373039246,4.0,3.1622776601683795,6.708203932499369,4.123105625617661
B2D9M2,A,1,0.992163360118866,0.9649845361709595,0.921619713306427,0.9412257075309753,0.9844486117362976,0.932338297367096,0.8546333312988281,0.8889767527580261,4.47213595499958,2.8284271247461903,3.605551275463989,5.0990195135927845
B2D9O2,B,2,0.9647462964057922,0.4938918650150299,0.5860637426376343,0.5751279592514038,0.9318936467170715,0.3279259204864502,0.4144909083843231,0.40363478660583496,7.0,11.74734012447073,9.273618495495704,21.0
B2F4K5,B,2,0.9682807326316833,0.6445257067680359,0.6494396924972534,0.6379619240760803,0.9385117888450623,0.4754982888698578,0.48086684942245483,0.46838775277137756,4.0,12.727922061357855,9.0,10.295630140987
B2G5R2,A,1,0.9920834898948669,0.966037929058075,0.9113956689834595,0.9471423029899597,0.9842913150787354,0.9343068599700928,0.8372148275375366,0.8995919227600098,3.0,2.23606797749979,4.0,3.605551275463989
B2L0L2,C,4,0.9712206721305847,0.8661484718322754,0.7531785368919373,0.7939543128013611,0.9440515041351318,0.7638993263244629,0.6040788888931274,0.6583119034767151,5.0,6.082762530298219,8.06225774829855,13.076696830622021
